TimestampInt,ApplicationTypeEncoded
1744028340,7
1742810160,1
1743420120,3
1744454280,5
1742380140,0
1743413280,5
1743310800,1
1742824080,0
1742445780,5
1742301600,2
1744372560,3
1742195400,3
1742196780,0
1743762660,7
1744544100,0
1743067800,5
1744366860,3
1744536480,5
1744432080,3
1744283640,2
1743070260,2
1743931140,7
1743573000,0
1744105860,7
1743492540,1
1743604020,3
1744024740,6
1743251580,2
1744373460,3
1744447920,3
1744535040,5
1744199640,5
1742294940,0
1744206240,5
1742638920,7
1744112520,5
1743081600,3
1744180800,1
1742793420,5
1744261740,2
1742987220,7
1742550960,5
1742720100,7
1742206980,0
1743245220,6
1744626660,0
1743745980,3
1744172700,5
1744282800,2
1744275960,2
1744016880,2
1743505260,3
1743229560,1
1742961060,0
1743395520,5
1743662220,5
1742728140,1
1744345020,1
1742117640,3
1742807640,7
1743308340,3
1744024380,3
1744171380,1
1743658140,7
1743167160,7
1743309060,1
1744623900,2
1743170400,6
1743147300,0
1743398640,2
1744169520,3
1743404880,3
1743997860,5
1742455080,3
1742279760,6
1743841440,5
1743324900,0
1742476020,5
1742133060,6
1744441560,4
1744611060,2
1742623920,7
1742361600,1
1743307980,0
1742559000,0
1742561340,1
1744454580,1
1744174380,3
1742378280,0
1744282020,3
1744099740,3
1744189140,2
1743151380,5
1742479080,6
1742735940,6
1744288920,3
1742892540,5
1742963040,2
1742813520,1
1742280600,0
1742110380,1
1743858000,5
1742721720,1
1744099440,2
1743061020,7
1744102140,5
1743318060,0
1742795160,5
1743075960,3
1742879580,6
1743764220,1
1743824820,1
1743748380,7
1743240000,3
1742128320,5
1742458320,3
1742450640,1
1744439940,7
1743402660,7
1743059700,6
1744186200,1
1743226800,7
1743654960,4
1744435200,3
1744461960,1
1742810460,7
1742536020,7
1743663000,6
1744371960,2
1744515120,3
1742645280,0
1743915780,6
1744202880,0
1743654240,1
1742456760,3
1742357100,6
1743156480,0
1744608420,5
1743574380,7
1742895180,2
1742906640,5
1744097280,7
1742896140,7
1742615760,7
1744271580,3
1744113840,3
1744365960,2
1744635300,3
1743859320,6
1743315060,6
1744280220,7
1742969520,0
1743311520,6
1744169580,7
1742629860,3
1744084980,4
1744176060,1
1744288500,5
1744190280,5
1742790660,5
1744615560,7
1742453040,6
1742461200,7
1744365840,1
1744532220,1
1743068580,6
1743224880,7
1743833400,3
1743424200,3
1743597060,7
1744551060,7
1743739800,5
1744612200,7
1742968260,5
1744014000,3
1744449600,3
1744439220,7
1742630100,7
1743392280,3
1744546380,0
1742461080,1
1743149880,0
1743485880,1
1743776820,2
1742373480,2
1742814900,6
1744176180,3
1743500940,0
1744351860,7
1742874660,6
1743133200,4
1743933660,5
1742444700,2
1743504600,0
1743759840,1
1743752100,6
1743244980,0
1742634540,0
1743238200,3
1742201880,6
1743050760,6
1742795580,1
1743055740,4
1744033560,6
1742995500,2
1743664500,1
1743680880,3
1742386620,2
1743591060,6
1743075600,2
1742370120,6
1742623680,2
1744351560,5
1744193940,1
1743422040,6
1744169580,5
1742196300,6
1744348200,4
1742726820,0
1744261020,0
1742962320,2
1742188860,0
1742734980,0
1743403740,6
1742985660,5
1744278420,2
1743397440,1
1743048840,2
1744377420,5
1743135000,7
1742367360,3
1742189820,2
1743159000,0
1742648220,0
1743431280,0
1744093260,6
1744201620,2
1744607580,1
1743232380,1
1742728620,6
1742989200,1
1742127360,0
1744033920,7
1743939060,5
1742455560,1
1742288280,2
1744363500,0
1744191780,6
1743339840,5
1744353000,2
1743411660,3
1743413280,6
1743859020,3
1742100360,5
1742448900,6
1742289660,0
1744459920,5
1742279280,2
1742895300,5
1742301600,6
1742813640,0
1744185240,0
1742127900,1
1743429000,2
1744109520,0
1744639740,5
1743172080,0
1744120320,3
1744368660,2
1743771840,0
1743854760,1
1744268580,6
1743928200,0
1744112520,3
1742269620,4
1743219360,6
1742649660,6
1743494340,7
1742886540,0
1744451760,3
1743226800,0
1742277300,2
1743769380,3
1742988240,0
1744185180,1
1743077580,3
1742297280,5
1743508020,6
1743076440,7
1742269620,2
1742884560,1
1744181880,0
1742298840,1
1744257480,4
1742271900,2
1743046620,3
1743162120,5
1743737520,5
1742709300,6
1743660780,2
1742115900,3
1743314760,7
1742703000,0
1743667620,3
1744109160,2
1743934080,2
1742996940,7
1744028280,2
1743408120,5
1743401160,3
1742811120,7
1743146460,1
1742874960,7
1743133740,7
1744009320,7
1742555760,5
1742099100,0
1742458440,0
1743234540,6
1742098380,7
1743325680,5
1743225180,2
1744183980,3
1743932460,6
1742274600,1
1744530240,3
1742878200,4
1743932700,2
1742218980,1
1743340440,7
1742984760,0
1742283660,7
1743767760,6
1744640340,7
1742133960,5
1742472060,7
1742562480,2
1742815980,6
1744367460,1
1742630220,6
1743430680,1
1742712300,7
1742549220,0
1744628220,3
1742904420,0
1743071400,5
1743161220,7
1742281020,6
1742811960,0
1742470260,0
1744530360,1
1743998880,3
1744627800,7
1742902020,7
1742274720,6
1743943080,7
1743481260,3
1743674460,0
1742366880,4
1742646180,6
1743393420,7
1742559240,6
1744108620,6
1743658740,1
1743672900,3
1743662580,0
1744527480,0
1743229320,2
1743168660,6
1743665160,1
1744436520,5
1743665160,3
1742794380,5
1743418560,0
1742987280,5
1743572160,4
1743255180,5
1742303580,5
1744272960,5
1744607880,1
1742375820,1
1744552740,5
1742614920,2
1743229920,7
1742896920,7
1744448580,3
1743239880,1
1744438020,2
1742185860,1
1743309300,0
1744342740,7
1742961480,2
1742454660,2
1743941160,0
1744007580,1
1743601380,1
1744538280,7
1742210040,7
1742623980,3
1744087620,7
1742198280,5
1743315960,5
1742789940,1
1744623420,0
1743771240,2
1743931320,5
1744206780,5
1742959920,7
1743401100,1
1743771720,1
1744257660,1
1742888160,7
1743595920,5
1743491760,6
1743334860,2
1743403080,2
1744092720,7
1742277420,0
1743944880,2
1744636320,3
1743242760,5
1744291080,1
1743329940,0
1744554120,1
1742290200,6
1742455980,6
1742566620,1
1742119020,0
1744023360,5
1742359620,5
1744457760,2
1744257360,0
1744354800,1
1742277360,1
1743770520,2
1743835380,1
1742977440,2
1742732100,7
1744274400,0
1742299800,3
1742885400,2
1743334920,6
1742104920,0
1744360380,1
1744429860,4
1743236760,5
1742616300,1
1743408360,0
1744347420,2
1742454120,0
1743686640,6
1743930960,0
1743577440,7
1742378160,1
1743074880,3
1744455960,7
1743571980,6
1743238500,0
1743415080,7
1744170360,2
1742993460,7
1742889600,3
1743761580,3
1743413700,7
1744518000,0
1742193120,1
1743769020,5
1742187000,5
1742286780,1
1744092360,2
1742565420,7
1743241500,0
1742792400,0
1744354080,2
1742616000,3
1743566220,3
1744099020,5
1742993280,2
1742888040,2
1744603200,4
1742447640,2
1744099080,3
1744614120,2
1742300100,6
1743227100,5
1744621380,0
1743937080,1
1743242640,7
1744271100,3
1742096280,7
1743761280,7
1743752220,1
1742909580,3
1743133020,2
1742884740,2
1742542200,1
1743318000,7
1742882700,6
1742884680,5
1742886900,1
1744629540,6
1742706000,2
1744439760,1
1743674820,3
1743077700,0
1743925080,1
1742630940,6
1744208160,6
1743945240,6
1743417660,3
1743168600,7
1743744420,2
1742801100,6
1742793900,4
1743344100,5
1743771600,6
1742375100,2
1742706180,3
1744467360,5
1744434660,1
1744365360,6
1744177680,0
1742194080,6
1743686340,2
1742912880,2
1744188960,0
1743569940,2
1744287780,3
1742564400,3
1744189860,3
1744182060,4
1742652180,3
1742377380,1
1743765540,2
1743943680,2
1744203420,1
1744028940,6
1744554300,0
1743583260,3
1743826680,6
1742375400,7
1742444700,5
1742797080,6
1742357580,0
1743570540,2
1743507240,3
1744633500,3
1743683100,2
1742192100,0
1743229980,4
1744463700,6
1743863280,2
1742637420,3
1743498720,7
1742911020,3
1744085700,7
1743502140,1
1744030620,6
1742441580,3
1742460420,5
1743396120,4
1743426300,1
1742720400,1
1742476740,3
1743849360,7
1743068280,0
1743063300,0
1743141420,1
1742275800,1
1742200860,7
1744027680,6
1743071220,7
1742530020,4
1742469120,6
1742279940,2
1743491700,7
1743666000,5
1744192260,3
1742718060,3
1743167940,3
1742478360,6
1743221220,7
1743512520,5
1742471760,1
1744086180,1
1743409800,2
1742897340,0
1744260120,1
1743688740,1
1744022940,3
1744602360,5
1743428580,2
1742290560,0
1744032060,2
1744091880,0
1743930960,3
1744276860,6
1742283600,1
1742905500,5
1743409920,6
1743062280,1
1744349280,4
1742892480,6
1743061920,3
1743396300,2
1743250140,7
1742705460,6
1744548840,2
1742370840,7
1743492300,4
1744431960,1
1743150360,7
1744119840,2
1743586680,5
1742894160,1
1743153600,7
1742709780,7
1743922260,0
1742789580,1
1744379580,2
1743514920,5
1743913560,1
1743155160,2
1743685500,7
1742788500,1
1742965740,5
1744369140,7
1744545420,7
1742370000,2
1743323340,3
1743395040,6
1742387340,3
1743928560,6
1742198160,7
1743651780,1
1742960040,2
1744009320,4
1744278600,5
1742728980,1
1743484140,2
1742270040,4
1742994240,7
1744552680,6
1744434060,6
1743497100,2
1742467800,6
1744017180,0
1743508860,7
1742281080,5
1743676560,1
1743395640,2
1743760320,3
1744618920,6
1743861180,6
1744539180,5
1743135180,1
1742269260,3
1744448460,7
1742455560,7
1742384880,1
1743674040,3
1743496500,0
1742102940,5
1742474220,6
1742553600,7
1742624760,1
1744537020,0
1742381340,3
1743845880,3
1743306240,1
1744281420,2
1743415560,3
1742126220,6
1743493320,6
1744280640,5
1743747300,1
1743600900,6
1742732640,7
1743860220,2
1743654480,2
1742366220,3
1742370720,2
1743164220,2
1742114880,3
1742874840,0
1742824320,2
1743936900,2
1744011240,1
1743242220,3
1742649540,2
1744626360,6
1742289180,5
1744515900,1
1744361460,6
1743495180,7
1742198520,0
1742378040,5
1744448760,6
1744261380,1
1743742500,5
1742109540,7
1742634960,7
1742874420,1
1743060240,5
1742984580,5
1743066540,0
1743753540,1
1743842040,0
1742196660,7
1743410760,7
1743485340,1
1742818860,5
1743764040,5
1742725260,0
1743576840,1
1744611780,1
1742718000,3
1742457960,6
1744116660,3
1743048660,5
1743946920,7
1742908560,0
1742367000,2
1743573660,7
1742712540,0
1743933600,6
1742372100,1
1744517400,4
1744441380,3
1744615680,5
1744538760,1
1743329340,1
1743155820,2
1742291400,0
1742549280,2
1742542860,3
1742909280,5
1744291440,7
1744180140,4
1742115180,0
1743168660,3
1742275140,6
1744456440,0
1743049440,7
1744533780,7
1744028640,3
1742189160,5
1744376640,0
1743408600,1
1742298540,5
1743835560,7
1742968740,7
1744172880,3
1742469120,5
1742959920,5
1742897160,3
1742739480,6
1742642700,2
1744205640,1
1744266780,5
1743927240,1
1743162420,7
1744097100,1
1743601260,5
1743758580,7
1743055080,5
1742715660,5
1744523820,2
1742386260,1
1744360080,7
1742647020,3
1744021620,3
1742200800,2
1744527360,3
1743046980,7
1743478920,7
1744193880,6
1742799660,1
1743411240,5
1742192160,3
1744628340,1
1744541700,2
1743679800,1
1744269600,2
1742557860,1
1744443060,7
1742444820,1
1744258920,7
1743601860,2
1742895120,0
1743248580,3
1742792820,5
1744343280,4
1743775500,2
1743512400,7
1744626480,1
1744094100,7
1743166380,6
1744351920,3
1742529600,6
1742293500,1
1742560620,6
1742276580,4
1742270820,4
1743862860,7
1743070260,0
1742133660,2
1743248580,5
1743426180,6
1744293360,3
1743912660,1
1742477400,1
1744458960,6
1742550720,0
1743685500,6
1744122120,7
1743330840,2
1742625360,5
1743133200,7
1744516860,2
1743921720,7
1742873460,6
1742463540,3
1743251580,7
1743681960,0
1743567300,4
1744255920,1
1744287360,6
1742787900,2
1743317340,3
1743656580,2
1742468940,1
1744281060,1
1743144900,5
1742135220,0
1743228840,7
1743832500,0
1744198380,2
1743829800,7
1742912580,1
1743603600,6
1743058860,2
1742529660,3
1743586860,3
1744272720,6
1744615980,3
1743482040,3
1742199420,0
1743910800,4
1743222540,4
1742702460,5
1744000320,0
1742458680,6
1742122080,3
1743837000,0
1743422100,5
1743068760,3
1744185600,3
1744457280,3
1744452960,0
1744282860,7
1742813160,3
1743506880,6
1744547040,1
1743245460,7
1743574260,3
1742121600,2
1743054480,7
1742705460,2
1743676200,0
1743318000,6
1744281120,0
1744614420,0
1744102680,5
1744442100,6
1742637180,2
1742290440,1
1743912660,5
1743932520,1
1743244500,1
1743746100,1
1744350600,1
1742804460,1
1743578460,2
1742132040,5
1744520820,0
1742623080,1
1742716200,1
1744116180,6
1743514080,0
1743050100,6
1742447160,0
1743671520,3
1743073440,0
1742988960,2
1743688080,3
1743690240,3
1742819520,2
1744269000,3
1744531380,3
1744276500,0
1742714580,6
1743313620,6
1742639280,1
1742808900,1
1743080460,7
1742127060,6
1743589440,0
1743859080,0
1744461840,3
1742984640,1
1743655560,6
1744529160,0
1743678960,3
1743588480,1
1743135120,3
1744374420,6
1744020060,3
1742983200,1
1742531520,5
1742820300,1
1744278900,5
1742717100,3
1742902260,1
1744346520,6
1742282160,3
1743859740,1
1742304420,3
1742560620,5
1743774540,2
1744084920,7
1742702640,3
1743661740,4
1744467840,3
1744553640,2
1743770640,7
1743406920,6
1743072060,0
1743081540,5
1743775620,7
1742097540,3
1742981400,1
1744026240,5
1743166680,1
1744100220,5
1743154320,3
1744452900,1
1743919440,2
1742362200,1
1744449300,7
1744272420,0
1742887980,0
1744170000,4
1742550420,3
1742558340,2
1742377320,3
1742268660,1
1744449960,6
1742279820,1
1743318660,0
1743335580,5
1742805000,5
1742133000,0
1744274880,0
1744614300,1
1744605240,4
1743581700,6
1743247980,3
1742098620,5
1743067380,2
1742792700,3
1742646660,2
1742727600,1
1743244800,3
1743500640,1
1742096100,5
1742103480,0
1742533980,0
1743395520,1
1742805960,1
1744606860,1
1744526940,4
1742107260,6
1742702460,2
1744008960,1
1742813160,0
1743408180,3
1744035960,2
1743056880,1
1743776160,7
1743319260,6
1744115880,3
1742480040,1
1742826000,6
1743654720,1
1742365860,6
1742823120,1
1744354260,5
1744607880,6
1743686700,5
1742716920,5
1744622700,2
1743148740,5
1742797380,2
1743564840,7
1743938760,0
1743316860,6
1742705880,1
1742794260,3
1743935340,1
1743326580,7
1744028100,0
1742115420,5
1742712300,5
1743515520,6
1744454220,6
1742107800,0
1743145920,1
1742124660,7
1742189040,3
1743685440,2
1742286780,3
1743221280,4
1742720160,6
1743660600,4
1743949440,0
1742806980,7
1744530000,2
1742306160,2
1743845880,1
1744444440,0
1742120520,6
1742722260,6
1744531080,2
1744519920,6
1742910660,2
1743156840,6
1743164880,1
1743411960,0
1743499380,6
1743924420,7
1744456080,5
1743139440,0
1743394920,2
1743052680,1
1744119060,2
1742891100,1
1742719260,7
1744183620,2
1743409680,3
1744360920,3
1742355840,2
1743314100,2
1742976360,2
1742110260,0
1742642640,0
1742545800,7
1742126880,3
1744256640,4
1742204340,7
1742704800,1
1743844980,6
1743134160,1
1742715240,7
1742190420,0
1743925800,6
1742879580,2
1744546740,6
1743242460,0
1742369100,3
1744353000,5
1742977920,1
1744372680,0
1744525680,5
1744521900,4
1743662340,1
1743405600,5
1743478320,0
1743846240,2
1743772500,7
1744445520,6
1743403860,1
1742209140,5
1742461740,5
1742826240,3
1744363560,2
1744270740,0
1743924600,6
1743744540,7
1744180440,1
1744170300,1
1744530540,5
1742992740,6
1744377540,3
1744611540,5
1744636320,3
1743331140,3
1743052560,1
1744353600,7
1744092300,1
1742385240,0
1743161040,3
1742355660,1
1742874480,5
1743406080,6
1743228180,6
1743763020,0
1743584040,7
1742813280,5
1743999540,1
1743146880,5
1742704860,0
1743670860,7
1742371440,2
1742293380,5
1742704500,5
1743314640,0
1743916740,4
1744014240,2
1744005960,0
1743582720,0
1743911220,0
1744176960,5
1742901300,3
1744343580,6
1742987580,6
1742545560,2
1742812380,1
1744448460,6
1742729160,2
1742968260,1
1744100760,7
1743326220,7
1744208160,7
1744024020,6
1742796000,7
1743070980,1
1742893980,6
1743672300,7
1742186520,0
1744013520,0
1743399420,7
1742878320,5
1743308220,4
1743149280,6
1743156780,7
1742824620,6
1742206380,7
1743482280,3
1744269420,3
1743940020,3
1743140400,7
1743238560,2
1742971620,7
1744009980,4
1743250260,3
1743997680,1
1744539300,1
1742120520,5
1742902980,1
1744025580,5
1742189280,1
1742363520,1
1742276460,0
1743946020,6
1744116780,1
1744537380,6
1742529660,0
1744087080,6
1742280960,7
1744354740,3
1743828060,1
1743943320,5
1744177800,4
1744092240,3
1742712660,2
1743252360,0
1743250560,0
1743324720,3
1743515160,0
1742701620,2
1743250200,6
1744293600,1
1744275240,5
1743224340,6
1744180080,7
1743926520,1
1744175940,6
1743844800,3
1743738480,2
1742185140,4
1743047040,4
1742209080,6
1742885760,4
1743938700,3
1743501720,6
1743586680,6
1743081240,2
1743234600,5
1744089360,1
1743924060,3
1742269980,0
1743142380,2
1742820540,7
1744025760,3
1743588120,1
1743329940,2
1743939120,3
1743593520,2
1742135220,2
1744292760,6
1742530380,2
1744089120,5
1744628640,3
1743158640,1
1743344400,1
1743321720,5
1743671760,2
1744171500,5
1742560560,7
1743417540,5
1742450520,6
1744610640,4
1743948660,3
1743571320,3
1744550040,5
1743405960,7
1742977140,1
1744343940,3
1742710200,5
1742961840,3
1743321480,6
1743763440,6
1744173120,3
1742548980,7
1742121600,7
1744357740,7
1744466220,6
1742359380,4
1742653560,0
1743485760,6
1744263120,5
1742799480,5
1742381700,2
1742703960,1
1743848100,3
1744350720,6
1743931260,6
1743921900,4
1744292340,6
1742729280,1
1742445840,2
1743829380,0
1742877480,5
1743070080,1
1742800320,7
1743751080,1
1743860820,1
1742529540,2
1743326340,3
1742459940,5
1744279320,2
1742289300,3
1742625360,2
1742615100,3
1744521240,5
1743685380,0
1742899260,6
1744181880,7
1742365440,0
1744278840,7
1743255360,2
1743588360,6
1744291200,2
1744025580,6
1742819280,0
1743250920,5
1742803620,6
1744353480,7
1744031400,2
1742565480,5
1743480240,3
1744115040,5
1742118660,5
1743855720,0
1743137220,7
1742709420,2
1742097660,0
1742894520,0
1743408540,5
1742974320,7
1743851220,5
1742538900,4
1742205600,6
1743395760,7
1743152340,3
1742881740,6
1744021980,6
1743234960,0
1743246840,1
1744098780,6
1743933420,7
1742442000,3
1743658500,4
1742716380,3
1742441880,7
1743053520,3
1742972160,5
1742378280,2
1743332760,1
1743489480,7
1743585960,5
1744618560,3
1742130780,2
1742367840,3
1742123760,5
1744293000,0
1743312840,6
1742355660,3
1744274580,1
1743575760,5
1744170480,1
1743235440,1
1744189980,0
1744631040,6
1744277400,1
1744381500,0
1744282680,3
1742446140,7
1744626900,5
1742214900,2
1742113080,5
1743571440,0
1742724600,2
1744611060,6
1744534860,2
1742467440,2
1742881260,4
1743681180,1
1744451580,6
1743322860,7
1743502620,3
1744379820,5
1742479440,0
1742466120,3
1742127660,7
1743924120,0
1743657900,0
1743916500,0
1744546080,7
1742183640,1
1742714640,1
1744282920,5
1742529360,1
1743840180,5
1744276500,3
1743170100,1
1742714700,3
1744014120,3
1744119000,0
1742102520,3
1743844200,1
1742972220,2
1743511200,1
1744361280,7
1742976120,1
1742875380,5
1742703240,1
1743680580,7
1743659100,6
1743999780,3
1743944340,3
1742623800,3
1743657540,5
1743322620,1
1743242820,1
1743085440,1
1742463000,7
1743998400,4
1744098360,1
1742381880,7
1742455920,7
1744364760,6
1744294020,0
1743589440,3
1742108580,5
1742213580,2
1744192020,3
1742299440,6
1743085320,5
1742618820,0
1744114260,3
1743575700,6
1743075000,7
1742540400,3
1742474760,7
1744093260,5
1742364060,6
1743570180,7
1744007040,2
1743064380,7
1743858840,3
1742735340,7
1742215080,5
1743400860,3
1744190460,0
1742640660,5
1744624680,3
1743666420,3
1743229020,1
1742185740,2
1743664800,2
1743502500,1
1744629660,0
1742739960,1
1743766320,3
1742965980,1
1743132600,1
1743074820,1
1742196780,2
1743763920,7
1743396900,7
1743073560,2
1742960640,1
1743236280,2
1743514020,3
1743510000,1
1744021260,2
1742105640,6
1742218500,2
1744374540,5
1744099560,7
1743588300,7
1744099140,1
1742213820,0
1743668880,2
1742469960,3
1743749160,5
1742788380,7
1744190640,2
1742123280,0
1742873460,1
1742112720,3
1743831060,5
1744174500,0
1743998220,7
1743137160,1
1743838380,0
1742293200,3
1744370040,2
1744539780,5
1744175820,1
1742889900,2
1743324480,7
1743242460,3
1744437360,0
1743081180,0
1742987940,3
1744464120,0
1743331680,0
1743943920,3
1744441680,2
1742562120,1
1742986680,3
1742443500,1
1743506040,1
1742995200,7
1742722020,2
1744456500,2
1742301000,6
1744637160,7
1744357320,3
1742220180,0
1743753960,0
1743831900,4
1742559720,0
1742902920,5
1744534440,1
1743171300,6
1743252600,5
1743756540,0
1742361000,6
1743341160,2
1742971500,3
1743514320,5
1744353960,0
1743313800,7
1743763860,0
1744016880,7
1742115900,0
1744433880,1
1743663000,2
1744532940,2
1742114460,6
1743937860,1
1743740100,3
1743486180,0
1743509460,3
1743139440,7
1743480480,0
1743925500,1
1743233400,2
1742964420,5
1743342840,5
1742217300,0
1743665340,5
1744264260,1
1744439640,2
1743651360,7
1743999540,3
1742277660,3
1744199100,7
1743162660,5
1743401160,0
1743688200,3
1742635380,1
1743571680,1
1743404580,6
1742896140,6
1742703000,7
1743339360,5
1743946800,2
1744272300,3
1744293300,5
1744356900,0
1744630620,0
1743516840,1
1743243840,1
1743852240,6
1744206120,7
1742358120,2
1743496920,3
1742469960,1
1742652480,1
1742981820,5
1744285320,3
1743511680,5
1744095780,4
1744452960,3
1743171780,2
1743940200,0
1744105260,7
1742891700,0
1742796180,5
1742633160,0
1743511920,3
1744122240,1
1742182320,0
1742565360,2
1743915300,5
1743168660,5
1744547280,7
1743583860,2
1743404820,1
1742961420,1
1744630560,1
1742903880,5
1743240300,5
1742625600,4
1743517020,2
1743930420,6
1744635540,3
1744202880,2
1744031700,6
1742127060,7
1742377980,6
1743750480,6
1742803080,3
1744540740,1
1743323340,1
1744206540,2
1742376300,6
1743334020,2
1742461860,1
1744621980,7
1743665040,6
1743398100,5
1743913800,0
1743165420,7
1742554020,3
1743767340,5
1742979000,5
1742995380,1
1742789160,6
1743247140,7
1742906340,2
1744003440,3
1744537680,5
1743587880,3
1742884980,4
1743502980,5
1743602940,3
1742732880,5
1742787180,6
1743256620,2
1742213580,7
1744098240,5
1743760020,7
1744179660,5
1742961540,3
1743570300,1
1744610340,5
1744085760,1
1742109060,1
1743074940,0
1744623900,0
1742789340,7
1744017420,5
1742478480,3
1743585660,3
1744625880,0
1742392980,2
1744525500,6
1743320820,3
1744090380,1
1742357700,7
1742736300,3
1742528760,5
1743307080,4
1743237360,1
1743427740,5
1743929280,1
1743324720,5
1743594120,1
1743860520,6
1742879040,0
1743932820,7
1744088640,7
1742291640,6
1744117260,7
1743925320,7
1742106420,5
1742985360,2
1742969160,5
1743675420,1
1744530840,1
1743851520,2
1744637220,5
1744112940,0
1742630640,3
1742457000,6
1742994480,6
1742528820,7
1743230400,5
1743936660,1
1743946200,1
1743746100,6
1742473140,7
1744455060,1
1744271640,2
1742459100,1
1743421080,2
1743846480,7
1743059940,3
1742718000,1
1743851580,7
1743405780,1
1743835740,4
1742116800,1
1742905800,1
1744178160,1
1743574740,1
1743318120,2
1742642340,3
1744441140,2
1743669600,0
1744171800,2
1743766860,0
1744631280,5
1742800020,0
1743854820,0
1744022220,0
1744017240,2
1744358100,6
1743246420,1
1743595200,5
1742897220,1
1743422520,7
1744096020,6
1744552140,0
1743829140,1
1742545560,0
1743926640,0
1742651220,6
1743502200,3
1744367220,3
1742277780,1
1744379580,7
1743490140,7
1742292840,6
1743340740,1
1743496500,2
1742448900,2
1742475060,5
1742391240,3
1744280280,6
1744533180,3
1743400200,1
1744287780,1
1742990760,6
1743912420,0
1742475960,6
1744543860,3
1743672120,3
1743669840,5
1743844440,7
1742634000,7
1743061080,5
1744525380,7
1743825300,3
1743506280,2
1744520580,5
1743417960,2
1742296980,2
1742722920,3
1742823780,1
1742217000,1
1742890800,5
1743833460,0
1744087920,1
1744456920,6
1742972820,4
1743858540,6
1744276140,7
1744013400,1
1743667800,7
1743071100,0
1743315480,0
1742535840,0
1742109600,3
1743427920,3
1743922320,3
1743255240,1
1744359120,3
1742528700,0
1744618080,3
1742705580,3
1742358900,5
1744632480,5
1744182180,3
1744537320,7
1744097280,2
1744117920,5
1743933240,2
1742891520,3
1744266660,6
1742304120,6
1744613280,0
1743758640,5
1744172460,4
1743161100,3
1744258980,4
1743420540,7
1742735880,7
1743138480,7
1742451540,1
1743843360,5
1743775920,0
1742703600,7
1743600480,5
1743401220,7
1742107980,7
1744268280,4
1742307600,6
1744016940,5
1743912540,4
1742384820,6
1743421020,0
1743498900,6
1742545080,1
1743311340,1
1742557260,7
1744378500,5
1742359260,0
1744372260,5
1742965080,7
1743752700,1
1743064920,5
1742536800,0
1744092240,4
1742648520,1
1743999120,1
1744351920,4
1742721120,3
1743071520,0
1744521840,7
1742820840,1
1743751920,0
1742618880,7
1743502380,6
1744173600,6
1742117940,5
1742535240,4
1743400860,1
1743910800,7
1744625400,6
1744098660,7
1743079260,0
1743573060,3
1743155580,1
1743596280,1
1743688440,2
1743331260,2
1744443840,3
1743310260,2
1743573660,0
1743163680,3
1742371440,0
1744640460,5
1744009860,3
1742461140,0
1742811480,0
1742618460,3
1744178160,5
1744092540,3
1742999340,2
1743221100,2
1742994660,1
1743589560,2
1744284720,2
1743410280,1
1742541960,3
1743567000,0
1743596880,2
1743501540,2
1742369460,7
1743310740,4
1742631840,7
1742985660,3
1743241440,1
1742380920,2
1744439220,0
1743938820,7
1743138420,0
1744183440,3
1743516600,5
1742649480,0
1742815980,3
1742536200,3
1743058920,0
1744287360,7
1743336300,6
1742217840,7
1742447280,7
1744203240,5
1743830460,1
1743421320,5
1742813460,3
1743241020,5
1743148440,2
1744358220,1
1742993880,5
1742540340,1
1744258740,0
1743940620,6
1744120560,5
1743582900,2
1743764160,3
1744553160,5
1742131560,7
1743153420,1
1742973960,0
1743511920,1
1744520580,6
1743403200,1
1743912840,2
1744180380,6
1743847500,0
1744195620,7
1742457960,5
1743917880,1
1742460360,7
1743912360,1
1742995860,3
1742880660,0
1743598380,7
1744348680,5
1744529040,1
1743828120,2
1742722560,0
1742724840,7
1744103280,5
1742703420,1
1743588960,3
1744188240,5
1744447620,5
1743140100,2
1743855180,6
1742560560,2
1744279140,1
1742642940,5
1742130900,6
1742725320,2
1744622340,3
1742709600,3
1743400980,2
1742725680,5
1743328200,0
1743331680,3
1743335220,3
1743060720,1
1742297460,3
1743314880,4
1742793360,4
1742817420,7
1742103360,6
1744517820,1
1742801400,7
1744289640,1
1744195680,6
1742116680,6
1743945540,1
1743840420,1
1742967720,2
1742890740,6
1743679260,0
1742355660,7
1742727900,6
1742202000,1
1742391540,3
1742286240,0
1742214420,6
1743336960,3
1743594480,7
1743916380,6
1743410760,2
1742452260,1
1744518420,1
1742989320,2
1744434660,2
1743135180,5
1742635080,5
1743245280,3
1742291460,2
1743322980,5
1743596580,0
1744435920,0
1742547480,3
1743776700,0
1744014720,1
1743425460,2
1744292460,1
1743058020,2
1743516360,7
1744549140,5
1743071940,5
1742184360,0
1743583020,6
1744113960,7
1742382420,3
1743659100,1
1742646960,3
1744515000,1
1743243240,7
1742975220,1
1742719800,3
1743067800,6
1742898900,2
1742211600,6
1744601700,0
1742987760,0
1742809620,5
1743052020,1
1742463780,0
1742645460,6
1744465560,2
1744286460,2
1744517220,7
1743253860,1
1742356740,7
1742288760,3
1744447980,1
1743220380,3
1744262640,0
1742722740,7
1743060720,0
1744191420,2
1742468880,5
1742296380,2
1742886960,0
1743831180,2
1743420900,3
1743859200,7
1744623120,1
1743053580,1
1743667260,7
1744538160,2
1743687600,7
1743651840,5
1742544720,6
1742549580,6
1742902920,6
1742268960,6
1743396300,5
1743758580,6
1743946560,6
1742822880,0
